"Estimate","Std. Error","t value","Pr(>|t|)","Adiposity","n","exposure"
-0.0309998506060251,0.0184368023027479,-1.68141145611811,0.0926909316664975,"trunk_tissue_fat_percentage_f23286_2_0",39518,"oily_fish_intake_f1329_0_03"
-0.0346125506151783,0.0208486626939276,-1.66018085300308,0.0968860172461401,"trunk_tissue_fat_percentage_f23286_2_0",39518,"oily_fish_intake_f1329_0_04"
-0.0477180772569547,0.0666292538693214,-0.716173069422977,0.473888725977608,"trunk_tissue_fat_percentage_f23286_2_0",39518,"oily_fish_intake_f1329_0_05"
-0.0649280869264003,0.134538318906082,-0.482599213772882,0.629383013343169,"trunk_tissue_fat_percentage_f23286_2_0",39518,"oily_fish_intake_f1329_0_06"
0.0263511204940138,0.0145650775006785,1.80919878337662,0.070427731955898,"trunk_tissue_fat_percentage_f23286_2_0",39507,"pork_intake_f1389_0_02"
0.0384333267618714,0.0171881717035255,2.23603344350978,0.025355146951028,"trunk_tissue_fat_percentage_f23286_2_0",39507,"pork_intake_f1389_0_03"
0.0777256027833667,0.0320842291900144,2.42254854629817,0.0154165376966438,"trunk_tissue_fat_percentage_f23286_2_0",39507,"pork_intake_f1389_0_04"
0.00837364538600808,0.186752266259779,0.0448382531238471,0.964236461002064,"trunk_tissue_fat_percentage_f23286_2_0",39507,"pork_intake_f1389_0_05"
-0.0209249388360788,0.333156553108128,-0.0628081262123261,0.9499196129293,"trunk_tissue_fat_percentage_f23286_2_0",39507,"pork_intake_f1389_0_06"
0.00405379415573433,0.025967476207953,0.156110440740205,0.875946766112238,"trunk_tissue_fat_percentage_f23286_2_0",39560,"poultry_intake_f1359_0_02"
0.0326362061951252,0.0224663812018392,1.45266858520381,0.146323732708838,"trunk_tissue_fat_percentage_f23286_2_0",39560,"poultry_intake_f1359_0_03"
0.0285367754458123,0.0220493903345365,1.29422061167444,0.195596791739523,"trunk_tissue_fat_percentage_f23286_2_0",39560,"poultry_intake_f1359_0_04"
